,Date,Hour,Market Demand,Ontario Demand
6478,2014-09-27,23,16405,13425
6479,2014-09-27,24,15848,12476
6480,2014-09-28,1,15319,11994
6481,2014-09-28,2,15019,11574
6482,2014-09-28,3,14812,11369
6483,2014-09-28,4,14513,11214
6484,2014-09-28,5,14542,11273
6485,2014-09-28,6,14816,11560
6486,2014-09-28,7,15510,12014
6487,2014-09-28,8,15969,12577
6488,2014-09-28,9,16150,13336
6489,2014-09-28,10,16942,13808
6490,2014-09-28,11,16727,14166
6491,2014-09-28,12,17164,14350
6492,2014-09-28,13,17058,14472
6493,2014-09-28,14,17336,14526
6494,2014-09-28,15,17764,14826
6495,2014-09-28,16,18403,15376
6496,2014-09-28,17,18581,15864
6497,2014-09-28,18,18238,15974
6498,2014-09-28,19,18348,16461
6499,2014-09-28,20,18216,16472
6500,2014-09-28,21,17699,15674
6501,2014-09-28,22,17154,14717
6502,2014-09-28,23,16690,13635
6503,2014-09-28,24,16083,12873
6504,2014-09-29,1,15714,12412
6505,2014-09-29,2,15733,12096
6506,2014-09-29,3,15857,12066
6507,2014-09-29,4,15857,12086
6508,2014-09-29,5,15978,12668
6509,2014-09-29,6,16624,13933
6510,2014-09-29,7,17164,15359
6511,2014-09-29,8,17728,15711
6512,2014-09-29,9,17746,15778
6513,2014-09-29,10,18144,16146
6514,2014-09-29,11,18432,16463
6515,2014-09-29,12,18444,16592
6516,2014-09-29,13,18889,16828
6517,2014-09-29,14,18944,16994
6518,2014-09-29,15,19223,17184
6519,2014-09-29,16,19505,17597
6520,2014-09-29,17,19619,17857
6521,2014-09-29,18,19724,17766
6522,2014-09-29,19,19936,18241
6523,2014-09-29,20,19779,18073
6524,2014-09-29,21,18704,17044
6525,2014-09-29,22,17583,15755
6526,2014-09-29,23,16355,14192
6527,2014-09-29,24,16038,13215
6528,2014-09-30,1,15864,12668
6529,2014-09-30,2,15454,12346
6530,2014-09-30,3,15219,12128
6531,2014-09-30,4,15332,12219
6532,2014-09-30,5,15435,12573
6533,2014-09-30,6,15482,14055
6534,2014-09-30,7,17522,15412
6535,2014-09-30,8,18445,15927
6536,2014-09-30,9,18599,16133
6537,2014-09-30,10,18527,16325
6538,2014-09-30,11,18743,16431
6539,2014-09-30,12,18451,16138
6540,2014-09-30,13,18516,16201
6541,2014-09-30,14,18364,16072
6542,2014-09-30,15,18456,16041
6543,2014-09-30,16,18801,16461
6544,2014-09-30,17,19108,16930
6545,2014-09-30,18,19031,16906
6546,2014-09-30,19,19186,17532
6547,2014-09-30,20,19203,17318
6548,2014-09-30,21,18607,16551
6549,2014-09-30,22,17515,15163
6550,2014-09-30,23,16626,13956
6551,2014-09-30,24,16241,13080
6552,2014-10-01,1,15631,12429
6553,2014-10-01,2,15374,12303
6554,2014-10-01,3,15252,12099
6555,2014-10-01,4,15347,12106
6556,2014-10-01,5,15381,12509
6557,2014-10-01,6,16671,14021
6558,2014-10-01,7,17518,15457
6559,2014-10-01,8,17970,15770
6560,2014-10-01,9,17918,15950
6561,2014-10-01,10,17869,16080
6562,2014-10-01,11,17878,16105
6563,2014-10-01,12,17721,15993
6564,2014-10-01,13,18021,16066
6565,2014-10-01,14,17799,15884
6566,2014-10-01,15,17622,15859
6567,2014-10-01,16,17957,16232
6568,2014-10-01,17,18327,16559
6569,2014-10-01,18,18539,16660
6570,2014-10-01,19,19727,17477
6571,2014-10-01,20,19404,17312
6572,2014-10-01,21,18666,16561
6573,2014-10-01,22,17561,15339
6574,2014-10-01,23,16789,14074
6575,2014-10-01,24,16314,13166
6576,2014-10-02,1,15910,12693
6577,2014-10-02,2,15746,12449
6578,2014-10-02,3,15498,12321
6579,2014-10-02,4,15414,12297
6580,2014-10-02,5,15728,12861
6581,2014-10-02,6,16543,14133
6582,2014-10-02,7,17015,15544
6583,2014-10-02,8,17794,15905
6584,2014-10-02,9,18439,16025
6585,2014-10-02,10,18581,16076
6586,2014-10-02,11,18296,15984
6587,2014-10-02,12,18196,15927
6588,2014-10-02,13,18298,15938
6589,2014-10-02,14,18137,15917
6590,2014-10-02,15,18216,15912
6591,2014-10-02,16,18386,16368
6592,2014-10-02,17,18746,16638
6593,2014-10-02,18,18772,16678
6594,2014-10-02,19,19380,17430
6595,2014-10-02,20,19430,17202
6596,2014-10-02,21,18567,16352
6597,2014-10-02,22,17474,15196
6598,2014-10-02,23,16916,14025
6599,2014-10-02,24,16251,13027
6600,2014-10-03,1,15769,12479
6601,2014-10-03,2,15314,12034
6602,2014-10-03,3,15095,11841
6603,2014-10-03,4,15115,11885
6604,2014-10-03,5,13791,12165
6605,2014-10-03,6,16069,13681
6606,2014-10-03,7,16700,14903
6607,2014-10-03,8,16983,15087
6608,2014-10-03,9,17164,15350
6609,2014-10-03,10,17709,15600
6610,2014-10-03,11,18227,15804
6611,2014-10-03,12,18887,15989
6612,2014-10-03,13,19186,16262
6613,2014-10-03,14,19300,16324
6614,2014-10-03,15,19240,16242
6615,2014-10-03,16,19483,16582
6616,2014-10-03,17,19696,16737
6617,2014-10-03,18,19649,16799
6618,2014-10-03,19,19489,17341
6619,2014-10-03,20,18548,16745
6620,2014-10-03,21,18472,16067
6621,2014-10-03,22,18333,15155
6622,2014-10-03,23,17341,14066
6623,2014-10-03,24,16332,12928
6624,2014-10-04,1,15681,12280
6625,2014-10-04,2,15179,11919
6626,2014-10-04,3,14689,11384
6627,2014-10-04,4,14671,11338
6628,2014-10-04,5,14740,11446
6629,2014-10-04,6,15175,11964
6630,2014-10-04,7,15303,12719
6631,2014-10-04,8,16763,13690
6632,2014-10-04,9,17330,14336
6633,2014-10-04,10,17591,14698
6634,2014-10-04,11,17458,14849
6635,2014-10-04,12,17717,14754
6636,2014-10-04,13,17223,14428
6637,2014-10-04,14,17179,14311
6638,2014-10-04,15,16896,14115
6639,2014-10-04,16,17195,14186
6640,2014-10-04,17,17352,14504
6641,2014-10-04,18,17269,14653
6642,2014-10-04,19,17742,15161
6643,2014-10-04,20,17593,14831
6644,2014-10-04,21,16978,14216
6645,2014-10-04,22,16259,13584
6646,2014-10-04,23,15386,12729
6647,2014-10-04,24,14439,11894
6648,2014-10-05,1,14022,11477
6649,2014-10-05,2,13566,11122
6650,2014-10-05,3,13332,10914
6651,2014-10-05,4,13197,10769
6652,2014-10-05,5,13476,11022
6653,2014-10-05,6,14128,11446
6654,2014-10-05,7,14584,11912
6655,2014-10-05,8,15487,12586
6656,2014-10-05,9,15894,12950
6657,2014-10-05,10,16187,13300
6658,2014-10-05,11,16201,13492
6659,2014-10-05,12,16609,13648
6660,2014-10-05,13,16480,13522
6661,2014-10-05,14,16510,13643
6662,2014-10-05,15,16832,13868
6663,2014-10-05,16,17232,14270
6664,2014-10-05,17,17869,14905
6665,2014-10-05,18,18205,15256
6666,2014-10-05,19,18431,15786
6667,2014-10-05,20,17468,15241
6668,2014-10-05,21,17264,14840
6669,2014-10-05,22,16613,13889
6670,2014-10-05,23,15521,12807
6671,2014-10-05,24,14558,11859
6672,2014-10-06,1,14294,11613
6673,2014-10-06,2,13914,11296
6674,2014-10-06,3,13645,11286
6675,2014-10-06,4,13808,11350
6676,2014-10-06,5,14650,12110
6677,2014-10-06,6,16117,13600
6678,2014-10-06,7,17680,15256
6679,2014-10-06,8,18275,15989
6680,2014-10-06,9,18183,15874
6681,2014-10-06,10,18157,15860
6682,2014-10-06,11,17766,15837
6683,2014-10-06,12,17328,15698
6684,2014-10-06,13,17115,15475
6685,2014-10-06,14,17200,15345
6686,2014-10-06,15,17262,15426
6687,2014-10-06,16,17602,15746
6688,2014-10-06,17,18275,16422
6689,2014-10-06,18,18472,16639
6690,2014-10-06,19,19090,17282
6691,2014-10-06,20,18412,16822
6692,2014-10-06,21,18125,16026
6693,2014-10-06,22,16979,14810
6694,2014-10-06,23,16115,13722
6695,2014-10-06,24,14990,12616
6696,2014-10-07,1,14555,12172
6697,2014-10-07,2,14304,11911
6698,2014-10-07,3,14094,11701
6699,2014-10-07,4,14172,11785
6700,2014-10-07,5,14623,12240
6701,2014-10-07,6,16043,13695
6702,2014-10-07,7,17332,15203
6703,2014-10-07,8,17785,15376
6704,2014-10-07,9,17564,15438
6705,2014-10-07,10,17366,15134
6706,2014-10-07,11,17516,15138
6707,2014-10-07,12,17607,15148
6708,2014-10-07,13,17894,15426
6709,2014-10-07,14,17800,15390
6710,2014-10-07,15,17675,15336
6711,2014-10-07,16,18083,15813
6712,2014-10-07,17,18230,16387
6713,2014-10-07,18,18424,16842
6714,2014-10-07,19,19066,17463
6715,2014-10-07,20,18746,17123
6716,2014-10-07,21,17930,16298
6717,2014-10-07,22,16717,15014
6718,2014-10-07,23,15439,13750
6719,2014-10-07,24,14386,12823
6720,2014-10-08,1,13929,12276
6721,2014-10-08,2,13741,12058
6722,2014-10-08,3,13641,11923
6723,2014-10-08,4,13627,11955
6724,2014-10-08,5,14082,12402
6725,2014-10-08,6,15648,13877
6726,2014-10-08,7,17023,15244
6727,2014-10-08,8,17101,15300
6728,2014-10-08,9,16946,15143
6729,2014-10-08,10,16817,15016
6730,2014-10-08,11,16680,14929
6731,2014-10-08,12,16702,14974
6732,2014-10-08,13,16754,15026
6733,2014-10-08,14,16621,14945
6734,2014-10-08,15,17047,15309
6735,2014-10-08,16,17438,15700
6736,2014-10-08,17,17910,16197
6737,2014-10-08,18,18281,16567
6738,2014-10-08,19,19114,17363
6739,2014-10-08,20,19016,17249
6740,2014-10-08,21,18237,16471
6741,2014-10-08,22,16974,15206
6742,2014-10-08,23,15591,13794
6743,2014-10-08,24,14607,12907
6744,2014-10-09,1,14093,12472
6745,2014-10-09,2,13869,12191
6746,2014-10-09,3,13924,12118
6747,2014-10-09,4,13940,12134
6748,2014-10-09,5,14508,12723
6749,2014-10-09,6,16019,14237
6750,2014-10-09,7,17491,15680
6751,2014-10-09,8,17539,15721
6752,2014-10-09,9,17203,15385
6753,2014-10-09,10,17143,15325
6754,2014-10-09,11,17031,15214
6755,2014-10-09,12,17118,15274
6756,2014-10-09,13,17376,15189
6757,2014-10-09,14,17413,15155
6758,2014-10-09,15,17551,15224
6759,2014-10-09,16,17851,15578
6760,2014-10-09,17,18344,16060
6761,2014-10-09,18,18908,16673
6762,2014-10-09,19,19603,17491
6763,2014-10-09,20,19555,17350
6764,2014-10-09,21,18714,16483
6765,2014-10-09,22,18090,15421
6766,2014-10-09,23,17147,14261
6767,2014-10-09,24,16260,13319
6768,2014-10-10,1,15853,12807
6769,2014-10-10,2,15902,12458
6770,2014-10-10,3,15690,12356
6771,2014-10-10,4,15707,12354
6772,2014-10-10,5,16236,12984
6773,2014-10-10,6,17316,14371
6774,2014-10-10,7,17802,15552
6775,2014-10-10,8,18075,15795
6776,2014-10-10,9,17980,15767
6777,2014-10-10,10,18168,15581
6778,2014-10-10,11,17798,15697
6779,2014-10-10,12,18036,15475
6780,2014-10-10,13,18046,15592
6781,2014-10-10,14,17868,15457
6782,2014-10-10,15,17678,15266
6783,2014-10-10,16,17794,15499
6784,2014-10-10,17,17829,15845
6785,2014-10-10,18,18230,16097
6786,2014-10-10,19,18923,16818
6787,2014-10-10,20,18776,16668
6788,2014-10-10,21,18264,15914
6789,2014-10-10,22,17452,14985
6790,2014-10-10,23,16637,13941
6791,2014-10-10,24,15489,12941
6792,2014-10-11,1,15094,12581
6793,2014-10-11,2,15034,12219
6794,2014-10-11,3,14766,11931
6795,2014-10-11,4,14609,11771
6796,2014-10-11,5,14734,11924
6797,2014-10-11,6,14731,12601
6798,2014-10-11,7,15276,13284
6799,2014-10-11,8,16007,14071
6800,2014-10-11,9,16423,14400
6801,2014-10-11,10,16500,14318
6802,2014-10-11,11,16291,14170
6803,2014-10-11,12,16599,14089
6804,2014-10-11,13,16335,13920
6805,2014-10-11,14,15883,13762
6806,2014-10-11,15,15896,13764
6807,2014-10-11,16,16276,13956
6808,2014-10-11,17,16403,14282
6809,2014-10-11,18,16507,14665
6810,2014-10-11,19,17540,15429
6811,2014-10-11,20,17133,15099
6812,2014-10-11,21,16744,14628
6813,2014-10-11,22,16102,13867
6814,2014-10-11,23,15545,13019
6815,2014-10-11,24,15051,12380
6816,2014-10-12,1,14649,11929
6817,2014-10-12,2,14434,11640
6818,2014-10-12,3,14273,11479
6819,2014-10-12,4,14414,11631
6820,2014-10-12,5,14390,11804
6821,2014-10-12,6,14797,12217
6822,2014-10-12,7,14978,12710
6823,2014-10-12,8,15384,13211
6824,2014-10-12,9,15693,13582
6825,2014-10-12,10,15660,13527
6826,2014-10-12,11,15719,13511
6827,2014-10-12,12,15676,13381
6828,2014-10-12,13,15617,13255
6829,2014-10-12,14,15486,13084
6830,2014-10-12,15,15473,13004
6831,2014-10-12,16,15955,13271
6832,2014-10-12,17,16381,13657
6833,2014-10-12,18,16102,13889
6834,2014-10-12,19,16420,14414
6835,2014-10-12,20,16410,14246
6836,2014-10-12,21,16072,13968
6837,2014-10-12,22,15637,13434
6838,2014-10-12,23,15207,12625
6839,2014-10-12,24,14567,11992
6840,2014-10-13,1,14255,11454
6841,2014-10-13,2,14184,11310
6842,2014-10-13,3,14171,11307
6843,2014-10-13,4,13991,11171
6844,2014-10-13,5,14119,11301
6845,2014-10-13,6,14371,11795
6846,2014-10-13,7,14483,12170
6847,2014-10-13,8,14843,12516
6848,2014-10-13,9,15824,13326
6849,2014-10-13,10,16864,14117
6850,2014-10-13,11,16944,14547
6851,2014-10-13,12,16870,14738
6852,2014-10-13,13,16678,14549
6853,2014-10-13,14,16536,14405
6854,2014-10-13,15,16643,14510
6855,2014-10-13,16,16833,14747
6856,2014-10-13,17,17120,15035
6857,2014-10-13,18,17268,15198
6858,2014-10-13,19,17304,15516
6859,2014-10-13,20,17339,15210
6860,2014-10-13,21,16877,14620
6861,2014-10-13,22,16147,13619
6862,2014-10-13,23,15455,12744
6863,2014-10-13,24,14642,11924
6864,2014-10-14,1,14214,11496
6865,2014-10-14,2,13813,11340
6866,2014-10-14,3,13903,11222
6867,2014-10-14,4,13997,11341
6868,2014-10-14,5,14592,11968
6869,2014-10-14,6,16162,13562
6870,2014-10-14,7,17381,15032
6871,2014-10-14,8,17361,15233
6872,2014-10-14,9,17361,15286
6873,2014-10-14,10,17547,15399
6874,2014-10-14,11,17658,15511
6875,2014-10-14,12,17872,15724
6876,2014-10-14,13,18529,16384
6877,2014-10-14,14,18353,16272
6878,2014-10-14,15,18366,16411
6879,2014-10-14,16,18765,17025
6880,2014-10-14,17,18303,17038
6881,2014-10-14,18,18012,17280
6882,2014-10-14,19,18693,17763
6883,2014-10-14,20,18399,17320
6884,2014-10-14,21,17169,16510
6885,2014-10-14,22,16849,15428
6886,2014-10-14,23,15336,14036
6887,2014-10-14,24,14891,13159
6888,2014-10-15,1,14912,12789
6889,2014-10-15,2,14465,12343
6890,2014-10-15,3,14335,12217
6891,2014-10-15,4,14397,12282
6892,2014-10-15,5,14851,12785
6893,2014-10-15,6,15717,14076
6894,2014-10-15,7,17311,15733
6895,2014-10-15,8,17831,16196
6896,2014-10-15,9,17631,16243
6897,2014-10-15,10,17872,16405
6898,2014-10-15,11,17798,16411
6899,2014-10-15,12,17795,16387
6900,2014-10-15,13,17923,16494
6901,2014-10-15,14,18026,16356
6902,2014-10-15,15,18556,16418
6903,2014-10-15,16,18726,16586
6904,2014-10-15,17,18985,16822
6905,2014-10-15,18,19232,17060
6906,2014-10-15,19,19643,17537
6907,2014-10-15,20,19073,17094
6908,2014-10-15,21,18322,16341
6909,2014-10-15,22,17269,15109
6910,2014-10-15,23,16269,13897
6911,2014-10-15,24,15495,12948
6912,2014-10-16,1,14803,12403
6913,2014-10-16,2,14437,12083
6914,2014-10-16,3,14326,11927
6915,2014-10-16,4,14384,11985
6916,2014-10-16,5,15017,12625
6917,2014-10-16,6,16453,14228
6918,2014-10-16,7,17897,15869
6919,2014-10-16,8,18238,16090
6920,2014-10-16,9,18156,16190
6921,2014-10-16,10,18365,16312
6922,2014-10-16,11,18150,16380
6923,2014-10-16,12,17977,16207
6924,2014-10-16,13,17988,16136
6925,2014-10-16,14,18250,16131
6926,2014-10-16,15,18427,16285
6927,2014-10-16,16,18682,16510
6928,2014-10-16,17,18898,16776
6929,2014-10-16,18,19279,17050
6930,2014-10-16,19,19751,17598
6931,2014-10-16,20,19228,17224
6932,2014-10-16,21,18252,16317
6933,2014-10-16,22,17183,15128
6934,2014-10-16,23,16367,13987
6935,2014-10-16,24,15655,12926
6936,2014-10-17,1,14895,12372
6937,2014-10-17,2,14500,12024
6938,2014-10-17,3,14313,11840
6939,2014-10-17,4,14322,11867
6940,2014-10-17,5,14854,12382
6941,2014-10-17,6,16151,13913
6942,2014-10-17,7,17429,15333
6943,2014-10-17,8,18057,15686
6944,2014-10-17,9,17994,15599
6945,2014-10-17,10,18617,15895
6946,2014-10-17,11,18316,15628
6947,2014-10-17,12,18340,15614
6948,2014-10-17,13,18193,15618
6949,2014-10-17,14,18321,15570
6950,2014-10-17,15,18403,15499
6951,2014-10-17,16,18608,15806
6952,2014-10-17,17,18759,16190
6953,2014-10-17,18,18529,16342
6954,2014-10-17,19,18484,16475
6955,2014-10-17,20,18254,16299
6956,2014-10-17,21,18212,15679
6957,2014-10-17,22,17204,14591
6958,2014-10-17,23,15802,13370
6959,2014-10-17,24,14871,12402
6960,2014-10-18,1,14374,11885
6961,2014-10-18,2,13886,11477
6962,2014-10-18,3,13680,11258
6963,2014-10-18,4,13665,11233
6964,2014-10-18,5,13907,11405
6965,2014-10-18,6,14427,11882
6966,2014-10-18,7,15364,12806
6967,2014-10-18,8,16310,13586
6968,2014-10-18,9,16795,14074
6969,2014-10-18,10,16898,14393
6970,2014-10-18,11,17110,14534
6971,2014-10-18,12,17151,14484
6972,2014-10-18,13,17098,14352
6973,2014-10-18,14,17141,14293
6974,2014-10-18,15,16971,14159
6975,2014-10-18,16,17320,14525
6976,2014-10-18,17,17702,15012
6977,2014-10-18,18,17676,15398
6978,2014-10-18,19,18142,15817
6979,2014-10-18,20,17858,15326
6980,2014-10-18,21,17447,14839
6981,2014-10-18,22,16804,14021
6982,2014-10-18,23,16195,13389
6983,2014-10-18,24,15117,12495
6984,2014-10-19,1,14584,11999
6985,2014-10-19,2,14403,11714
6986,2014-10-19,3,13923,11455
6987,2014-10-19,4,14209,11534
6988,2014-10-19,5,14282,11634
6989,2014-10-19,6,14565,12020
6990,2014-10-19,7,15131,12634
6991,2014-10-19,8,15529,13074
6992,2014-10-19,9,16134,13571
6993,2014-10-19,10,16243,13844
6994,2014-10-19,11,16647,14102
6995,2014-10-19,12,16587,14078
6996,2014-10-19,13,16147,13845
6997,2014-10-19,14,16103,13573
6998,2014-10-19,15,16134,13558
6999,2014-10-19,16,16639,14023
7000,2014-10-19,17,17221,14852
7001,2014-10-19,18,18003,15757
7002,2014-10-19,19,18421,16287
7003,2014-10-19,20,18171,15918
7004,2014-10-19,21,17615,15322
7005,2014-10-19,22,16795,14343
7006,2014-10-19,23,15849,13373
7007,2014-10-19,24,15095,12615
7008,2014-10-20,1,14703,12219
7009,2014-10-20,2,14444,11917
7010,2014-10-20,3,14441,11915
7011,2014-10-20,4,14443,11889
7012,2014-10-20,5,15039,12567
7013,2014-10-20,6,16739,14119
7014,2014-10-20,7,17813,15746
7015,2014-10-20,8,18607,16292
7016,2014-10-20,9,18754,16299
7017,2014-10-20,10,19029,16351
7018,2014-10-20,11,19059,16478
7019,2014-10-20,12,18905,16354
7020,2014-10-20,13,18620,16431
7021,2014-10-20,14,18522,16258
7022,2014-10-20,15,18688,16482
7023,2014-10-20,16,18947,17037
7024,2014-10-20,17,18871,17511
7025,2014-10-20,18,19529,17679
7026,2014-10-20,19,18831,17679
7027,2014-10-20,20,18284,17248
7028,2014-10-20,21,18217,16642
7029,2014-10-20,22,17463,15483
7030,2014-10-20,23,16248,14034
7031,2014-10-20,24,15660,13174
7032,2014-10-21,1,15244,12662
7033,2014-10-21,2,14958,12378
7034,2014-10-21,3,14759,12211
7035,2014-10-21,4,14795,12210
7036,2014-10-21,5,15289,12792
7037,2014-10-21,6,16537,14534
7038,2014-10-21,7,17314,15858
7039,2014-10-21,8,18214,16273
7040,2014-10-21,9,18300,16225
7041,2014-10-21,10,18188,16178
7042,2014-10-21,11,18360,16353
7043,2014-10-21,12,18422,16416
7044,2014-10-21,13,18457,16449
7045,2014-10-21,14,18230,16200
7046,2014-10-21,15,18278,16262
7047,2014-10-21,16,18945,16755
7048,2014-10-21,17,18968,17031
7049,2014-10-21,18,19422,17274
7050,2014-10-21,19,19709,17559
7051,2014-10-21,20,19330,17282
7052,2014-10-21,21,18884,16657
7053,2014-10-21,22,17907,15490
7054,2014-10-21,23,16878,14402
7055,2014-10-21,24,15821,13369
7056,2014-10-22,1,15246,12760
7057,2014-10-22,2,15159,12594
7058,2014-10-22,3,14908,12376
7059,2014-10-22,4,14971,12475
7060,2014-10-22,5,15553,13061
7061,2014-10-22,6,17084,14830
7062,2014-10-22,7,18016,16260
7063,2014-10-22,8,18105,16348
7064,2014-10-22,9,17964,16121
7065,2014-10-22,10,17753,15907
7066,2014-10-22,11,17647,15606
7067,2014-10-22,12,17264,15355
7068,2014-10-22,13,17437,15339
7069,2014-10-22,14,17277,15188
7070,2014-10-22,15,17700,15425
7071,2014-10-22,16,17927,15826
7072,2014-10-22,17,18507,16269
7073,2014-10-22,18,18793,16858
7074,2014-10-22,19,19437,17600
7075,2014-10-22,20,19195,17224
7076,2014-10-22,21,18499,16505
7077,2014-10-22,22,17604,15352
7078,2014-10-22,23,16538,14100
7079,2014-10-22,24,15603,13211
7080,2014-10-23,1,15246,12684
7081,2014-10-23,2,15044,12427
7082,2014-10-23,3,14869,12317
7083,2014-10-23,4,14985,12439
7084,2014-10-23,5,15318,12901
7085,2014-10-23,6,16584,14473
7086,2014-10-23,7,18075,16145
7087,2014-10-23,8,17950,16172
7088,2014-10-23,9,17519,15725
7089,2014-10-23,10,17540,15494
7090,2014-10-23,11,17302,15259
7091,2014-10-23,12,17396,15200
7092,2014-10-23,13,17596,15173
7093,2014-10-23,14,17795,15177
7094,2014-10-23,15,17980,15361
7095,2014-10-23,16,18225,15749
7096,2014-10-23,17,18189,16080
7097,2014-10-23,18,18897,16839
7098,2014-10-23,19,19481,17452
7099,2014-10-23,20,19175,17118
7100,2014-10-23,21,18728,16463
7101,2014-10-23,22,17317,15242
7102,2014-10-23,23,16311,14088
7103,2014-10-23,24,15520,13227
7104,2014-10-24,1,14968,12650
7105,2014-10-24,2,14800,12417
7106,2014-10-24,3,14849,12331
7107,2014-10-24,4,14466,12384
7108,2014-10-24,5,14931,12901
7109,2014-10-24,6,16655,14606
7110,2014-10-24,7,18165,16089
7111,2014-10-24,8,18152,16146
7112,2014-10-24,9,17725,15804
7113,2014-10-24,10,17567,15586
7114,2014-10-24,11,17303,15326
7115,2014-10-24,12,17069,15076
7116,2014-10-24,13,16802,14929
7117,2014-10-24,14,16773,14813
7118,2014-10-24,15,16810,14896
7119,2014-10-24,16,17095,15149
7120,2014-10-24,17,17601,15640
7121,2014-10-24,18,18043,16175
7122,2014-10-24,19,18697,16698
7123,2014-10-24,20,18290,16221
7124,2014-10-24,21,17817,15626
7125,2014-10-24,22,17292,14642
7126,2014-10-24,23,16233,13673
7127,2014-10-24,24,15725,12707
7128,2014-10-25,1,15111,12075
7129,2014-10-25,2,14719,11698
7130,2014-10-25,3,14564,11591
7131,2014-10-25,4,14391,11562
7132,2014-10-25,5,14722,11751
7133,2014-10-25,6,15139,12254
7134,2014-10-25,7,15504,13057
7135,2014-10-25,8,16517,13779
7136,2014-10-25,9,16984,14248
7137,2014-10-25,10,17017,14241
7138,2014-10-25,11,17107,14251
7139,2014-10-25,12,17545,14569
7140,2014-10-25,13,17750,14502
7141,2014-10-25,14,17477,14323
7142,2014-10-25,15,16501,13676
7143,2014-10-25,16,16713,13898
7144,2014-10-25,17,17196,14388
7145,2014-10-25,18,17791,15054
7146,2014-10-25,19,17841,15240
7147,2014-10-25,20,17609,14765
7148,2014-10-25,21,16992,14191
7149,2014-10-25,22,16225,13430
7150,2014-10-25,23,15449,12650
7151,2014-10-25,24,14727,11893
7152,2014-10-26,1,14028,11319
7153,2014-10-26,2,14032,11115
7154,2014-10-26,3,13797,10921
7155,2014-10-26,4,13798,10957
7156,2014-10-26,5,13962,11054
7157,2014-10-26,6,14411,11457
7158,2014-10-26,7,14939,11965
7159,2014-10-26,8,15855,12738
7160,2014-10-26,9,16528,13383
7161,2014-10-26,10,16726,13618
7162,2014-10-26,11,16946,13826
7163,2014-10-26,12,17128,13982
7164,2014-10-26,13,16758,13770
7165,2014-10-26,14,16781,13815
7166,2014-10-26,15,16869,13991
7167,2014-10-26,16,17213,14651
7168,2014-10-26,17,17712,15379
7169,2014-10-26,18,18382,15962
7170,2014-10-26,19,18210,16177
7171,2014-10-26,20,17937,15853
7172,2014-10-26,21,17208,15154
7173,2014-10-26,22,16858,14275
7174,2014-10-26,23,16166,13393
7175,2014-10-26,24,15549,12690
7176,2014-10-27,1,14875,12244
7177,2014-10-27,2,14979,12132
7178,2014-10-27,3,14874,12028
7179,2014-10-27,4,15186,12300
7180,2014-10-27,5,15632,12934
7181,2014-10-27,6,16825,14618
7182,2014-10-27,7,17727,16015
7183,2014-10-27,8,18259,15956
7184,2014-10-27,9,17640,15600
7185,2014-10-27,10,17489,15525
7186,2014-10-27,11,17962,15544
7187,2014-10-27,12,18152,15271
7188,2014-10-27,13,18109,15304
7189,2014-10-27,14,18466,15318
7190,2014-10-27,15,18420,15476
7191,2014-10-27,16,18837,16189
7192,2014-10-27,17,19349,16617
7193,2014-10-27,18,19794,17247
7194,2014-10-27,19,19502,17317
7195,2014-10-27,20,19091,16955
7196,2014-10-27,21,18760,16195
7197,2014-10-27,22,18062,15035
7198,2014-10-27,23,16854,13714
7199,2014-10-27,24,15947,12856
7200,2014-10-28,1,15385,12438
7201,2014-10-28,2,14977,12085
7202,2014-10-28,3,14613,11923
7203,2014-10-28,4,14513,11934
7204,2014-10-28,5,15054,12470
7205,2014-10-28,6,17119,14263
7206,2014-10-28,7,18055,15511
7207,2014-10-28,8,18807,15932
7208,2014-10-28,9,18745,15750
7209,2014-10-28,10,19176,15842
7210,2014-10-28,11,19134,15826
7211,2014-10-28,12,18879,15708
7212,2014-10-28,13,18633,15683
7213,2014-10-28,14,19053,15742
7214,2014-10-28,15,19692,16124
7215,2014-10-28,16,19312,16453
7216,2014-10-28,17,19090,16907
7217,2014-10-28,18,19020,16977
7218,2014-10-28,19,19103,17234
7219,2014-10-28,20,18973,16878
7220,2014-10-28,21,18682,16094
7221,2014-10-28,22,17885,14956
7222,2014-10-28,23,16497,13671
7223,2014-10-28,24,15981,12905
7224,2014-10-29,1,15321,12464
7225,2014-10-29,2,15132,12172
7226,2014-10-29,3,14861,11952
7227,2014-10-29,4,15057,12077
7228,2014-10-29,5,15604,12615
7229,2014-10-29,6,16988,14203
7230,2014-10-29,7,18027,15706
7231,2014-10-29,8,18379,16057
7232,2014-10-29,9,17993,15746
7233,2014-10-29,10,18375,15679
7234,2014-10-29,11,18297,15624
7235,2014-10-29,12,18169,15552
7236,2014-10-29,13,18796,15956
7237,2014-10-29,14,18656,15883
7238,2014-10-29,15,18395,15955
7239,2014-10-29,16,18715,16473
7240,2014-10-29,17,19021,16943
7241,2014-10-29,18,19543,17474
7242,2014-10-29,19,19422,17547
7243,2014-10-29,20,19311,17330
7244,2014-10-29,21,18873,16644
7245,2014-10-29,22,17530,15360
7246,2014-10-29,23,16608,14221
7247,2014-10-29,24,15809,13402
7248,2014-10-30,1,15322,12773
7249,2014-10-30,2,15284,12603
7250,2014-10-30,3,15151,12407
7251,2014-10-30,4,15525,12622
7252,2014-10-30,5,15953,13294
7253,2014-10-30,6,17026,14721
